Date,Adj Close,returns,MA5,MA5_ratio,High5,Low5,High5_ratio,Low5_ratio,Voltality5,MA10,MA10_ratio,High10,Low10,High10_ratio,Low10_ratio,Voltality10,MA15,MA15_ratio,High15,Low15,High15_ratio,Low15_ratio,Voltality15,MA20,MA20_ratio,High20,Low20,High20_ratio,Low20_ratio,Voltality20,MA25,MA25_ratio,High25,Low25,High25_ratio,Low25_ratio,Voltality25,log_return_1,log_return_2,log_return_3,log_return_4,log_return_5,log_return_6,log_return_7,log_return_8,log_return_9,log_return_10,log_return_11,log_return_12,log_return_13,log_return_14,log_return_15,log_return_16,log_return_17,log_return_18,log_return_19,log_return_20,log_return_21,log_return_22,log_return_23,log_return_24,log_return_25
2022-11-17,2395.27,-4.174885973502363e-06,2392.866,0.0010041486716329978,2395.28,2389.57,-4.174885973502363e-06,-0.002382525934536503,0.0016118271163667586,2380.271,0.006281612625669288,2395.28,2358.28,-4.174885973502363e-06,-0.01556341960859902,0.0024570410502793,2376.0933333333332,0.008038276938241105,2395.28,2358.28,-4.174885973502363e-06,-0.01556341960859902,0.002229815964840775,2370.7614999999996,0.01028474781753097,2395.28,2349.87,-4.174885973502363e-06,-0.01913595189611109,0.002322509049307511,2368.1816,0.011373556102599026,2395.28,2349.87,-4.174885973502363e-06,-0.01913595189611109,0.0024120393813065496,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592,0.0006126121718526807,-0.0015563212734411875,-0.0015029935322048039,-0.001992015645447805,-0.0005629784671865951,0.00532497306967798,-0.003062672439067635,0.0006915732293141518,0.0006198522742407042
2022-11-18,2392.31,-0.0012365330196704115,2393.4139999999998,-0.0004613722059957301,2395.28,2389.9,-0.0012407079056438982,-0.0010079022895355125,0.0011009353024328576,2383.674,0.0036164314671964025,2395.28,2360.55,-0.0012407079056438982,-0.013364783620565432,0.0016435628813974601,2377.733333333333,0.006111773425300147,2395.28,2358.28,-0.0012407079056438982,-0.014326886588928535,0.002256592446139535,2372.5235000000002,0.008305269737191482,2395.28,2349.87,-0.0012407079056438982,-0.01789941887644064,0.0022821411759929577,2369.6288,0.009526107945839198,2395.28,2349.87,-0.0012407079056438982,-0.01789941887644064,0.0024424732445218617,-0.0012365330196704115,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592,0.0006126121718526807,-0.0015563212734411875,-0.0015029935322048039,-0.001992015645447805,-0.0005629784671865951,0.00532497306967798,-0.003062672439067635,0.0006915732293141518
2022-11-21,2391.98,-0.00013795150399461648,2393.83,-0.0007731189044894564,2395.28,2391.98,-0.0013786594096385333,0.0,0.0011134959402209228,2386.817,0.0021607957018695374,2395.28,2365.6,-0.0013786594096385333,-0.011089785293286459,0.001713869505952219,2379.326666666667,0.005303940358778824,2395.28,2358.28,-0.0013786594096385333,-0.014188935084933907,0.0022628244360391784,2374.446,0.0073573277307889175,2395.28,2349.87,-0.0013786594096385333,-0.017761467372446084,0.0022313122890351817,2370.9976,0.008810679997786697,2395.28,2349.87,-0.0013786594096385333,-0.017761467372446084,0.0024469431181114746,-0.00013795150399461648,-0.0012365330196704115,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592,0.0006126121718526807,-0.0015563212734411875,-0.0015029935322048039,-0.001992015645447805,-0.0005629784671865951,0.00532497306967798,-0.003062672439067635
2022-11-22,2395.0,0.0012617560134616,2393.968,0.00043099056664185065,2395.28,2391.98,-0.00011690339617684966,-0.0012617560134616924,0.0009065796445546666,2389.757,0.002191543728741438,2395.28,2373.45,-0.00011690339617684966,-0.00903863801191377,0.001689840517861491,2381.425333333333,0.005684042884468089,2395.28,2358.28,-0.00011690339617684966,-0.01545069109839556,0.002148320254192034,2376.7025000000003,0.0076692080795926106,2395.28,2351.31,-0.00011690339617684966,-0.018410611214055034,0.002161899932310119,2372.7756,0.009322821723930685,2395.28,2349.87,-0.00011690339617684966,-0.019023223385907704,0.002328981890237073,0.0012617560134616,-0.00013795150399461648,-0.0012365330196704115,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592,0.0006126121718526807,-0.0015563212734411875,-0.0015029935322048039,-0.001992015645447805,-0.0005629784671865951,0.00532497306967798
2022-11-23,2396.38,0.0005760344778158563,2394.188,0.0009151316307282784,2396.38,2391.98,0.0,-0.0018377904912776862,0.0009259786232651652,2392.05,0.0018085264607406073,2396.38,2380.5,0.0,-0.006648715688258151,0.0015300109228992818,2383.194666666667,0.005517380813697234,2396.38,2358.28,0.0,-0.01602672557621155,0.00209108710814651,2378.956,0.007297529356947702,2396.38,2358.28,0.0,-0.01602672557621155,0.0021622168539150704,2374.1068,0.009337982802018996,2396.38,2349.87,0.0,-0.019599257863723653,0.002124964968517528,0.0005760344778158563,0.0012617560134616,-0.00013795150399461648,-0.0012365330196704115,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592,0.0006126121718526807,-0.0015563212734411875,-0.0015029935322048039,-0.001992015645447805,-0.0005629784671865951
2022-11-24,2403.49,0.0029625824034021737,2395.832,0.003191286810631642,2403.49,2391.98,0.0,-0.0048003728946797355,0.0015733277435221722,2394.349,0.0038104701138846632,2403.49,2389.57,0.0,-0.005808414305551251,0.001529520010921142,2385.458,0.007530708296895666,2403.49,2358.28,0.0,-0.01898930797961367,0.0021506567655841234,2381.0280000000002,0.009389520543711555,2403.49,2358.28,0.0,-0.01898930797961367,0.00204858474028882,2375.7756,0.011597895148299986,2403.49,2349.87,0.0,-0.022561840267125863,0.0021640029486294345,0.0029625824034021737,0.0005760344778158563,0.0012617560134616,-0.00013795150399461648,-0.0012365330196704115,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592,0.0006126121718526807,-0.0015563212734411875,-0.0015029935322048039,-0.001992015645447805
2022-11-25,2398.26,-0.002178373329791722,2397.022,0.0005163408648355543,2403.49,2391.98,-0.002178373329791722,-0.0026219995648879904,0.0018861985898709075,2395.218,0.0012692247292556828,2403.49,2389.9,-0.002178373329791722,-0.0034919503504288784,0.0014628075668869965,2388.123333333334,0.004235633093104291,2403.49,2360.55,-0.002178373329791722,-0.015848831681458765,0.0017209265836410409,2382.5555,0.006569823281063708,2403.49,2358.28,-0.002178373329791722,-0.016810934649821956,0.002123310982457321,2377.4232,0.008726262337761156,2403.49,2349.87,-0.002178373329791722,-0.020383466937334054,0.002173962037673607,-0.002178373329791722,0.0029625824034021737,0.0005760344778158563,0.0012617560134616,-0.00013795150399461648,-0.0012365330196704115,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592,0.0006126121718526807,-0.0015563212734411875,-0.0015029935322048039
2022-11-28,2404.26,0.002498689488736874,2399.478,0.0019909502056969564,2404.26,2395.0,0.0,-0.0038589330401631863,0.0020276345024669,2396.654,0.0031685659703821188,2404.26,2391.98,0.0,-0.0051206890536248445,0.0016059464886721577,2391.037333333333,0.005514861440290655,2404.26,2365.6,0.0,-0.016210474346911335,0.001756181789890432,2384.3645,0.008309532091777847,2404.26,2358.28,0.0,-0.019309624138558815,0.002159461089904776,2379.4524,0.01037178672666383,2404.26,2349.87,0.0,-0.022882156426070884,0.002152755233398273,0.002498689488736874,-0.002178373329791722,0.0029625824034021737,0.0005760344778158563,0.0012617560134616,-0.00013795150399461648,-0.0012365330196704115,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592,0.0006126121718526807,-0.0015563212734411875
2022-11-29,2403.31,-0.00039521005928793253,2401.1400000000003,0.0009033292666425075,2404.26,2396.38,-0.00039521005928793253,-0.0028876885030592624,0.0021127106613877886,2397.554,0.0023979028600072845,2404.26,2391.98,-0.00039521005928793253,-0.004725478994336967,0.0015687986769291767,2393.551333333334,0.0040687772488653354,2404.26,2373.45,-0.00039521005928793253,-0.012502360992788989,0.0017835543929043607,2386.3540000000003,0.007080275707882733,2404.26,2358.28,-0.00039521005928793253,-0.018914414079270837,0.0020850663695169964,2381.59,0.00907862199105006,2404.26,2351.31,-0.00039521005928793253,-0.02187433419493022,0.0021107237787580018,-0.00039521005928793253,0.002498689488736874,-0.002178373329791722,0.0029625824034021737,0.0005760344778158563,0.0012617560134616,-0.00013795150399461648,-0.0012365330196704115,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592,0.0006126121718526807
2022-11-30,2402.67,-0.00026633485939727715,2402.398,0.00011321379855211276,2404.26,2398.26,-0.0006615449186851396,-0.0018371445700516786,0.0021574568527136656,2398.293,0.0018233846887366946,2404.26,2391.98,-0.0006615449186851396,-0.004459144134939698,0.001581692011354122,2395.4993333333337,0.0029889199429448776,2404.26,2380.5,-0.0006615449186851396,-0.009270069331920169,0.0016971408118622716,2387.9955,0.006126307877886875,2404.26,2358.28,-0.0006615449186851396,-0.018648079219873635,0.0020521366348561112,2383.6444,0.007950041980698028,2404.26,2358.28,-0.0006615449186851396,-0.018648079219873635,0.002122985734899694,-0.00026633485939727715,-0.00039521005928793253,0.002498689488736874,-0.002178373329791722,0.0029625824034021737,0.0005760344778158563,0.0012617560134616,-0.00013795150399461648,-0.0012365330196704115,-4.174885973502363e-06,0.00040504511378295916,0.0018435650813965405,0.00013809062533052656,0.003802883786109015,0.0029659568014715845,0.00331290329483433,0.0021370468232842963,0.0009621029683631594,-0.0047633037171022335,-0.00012659883799185485,0.002670409077570381,-0.0019274669928771584,0.000156256928940144,0.0023933572535524035,0.004557266403567592
